filename,text,source
img_2758.jpg,Lelox,RxHand Original
img_10341.png,Zithrin,Validation
img_7892.png,Flexilax,Training
img_2086.jpg,FEXO,RxHand Original
img_1520.jpg,Diet,RxHand Original
img_348.jpg,aneobex,RxHand Original
img_4968.jpg,Tablet,RxHand Original
img_3644.jpg,Neuroxen,RxHand Original
img_7132.png,Candinil,Training
img_3914.jpg,Normal,RxHand Original
img_9980.png,Ketozol,Validation
img_7202.png,Cetisoft,Training
img_6394.png,Tamen,Testing
img_2005.jpg,Faropew,RxHand Original
img_1251.jpg,Dekalin,RxHand Original
img_510.jpg,becobion,RxHand Original
img_824.jpg,cap,RxHand Original
img_3615.jpg,Neuroxen,RxHand Original
img_109.jpg,Ace,RxHand Original
img_4416.jpg,relentus,RxHand Original
img_5801.png,Bacmax,Testing
img_5688.png,Alatrol,Testing
img_1032.jpg,Ceftriaxone,RxHand Original
img_3919.jpg,Normal,RxHand Original
img_2457.jpg,Histacin,RxHand Original
img_4665.jpg,Sidobac,RxHand Original
img_4052.jpg,Omeprazole,RxHand Original
img_2011.jpg,Febusful,RxHand Original
img_9551.png,Zithrin,Training
img_73.jpg,distalgesic,89
img_9807.png,Dinafex,Validation
img_9806.png,Dinafex,Validation
img_6185.png,Montair,Testing
img_3977.jpg,Nufw,RxHand Original
img_5571.jpg,Xyflo,RxHand Original
img_9998.png,Lucan-R,Validation
img_1124.jpg,clindacin,RxHand Original
img_4268.jpg,plaqriw plus,RxHand Original
img_8882.png,Odmon,Training
img_3383.jpg,napa,RxHand Original
img_5762.png,Bacaid,Testing
img_5849.png,Cetisoft,Testing
img_3501.jpg,Neuro,RxHand Original
img_6468.png,Aceta,Training
img_8929.png,Opton,Training
img_6732.png,Azyth,Training
img_5737.png,Azithrocin,Testing
img_6326.png,Renova,Testing
img_8633.png,Napa Extend,Training
img_9342.png,Tamen,Training
img_5666.jpg,??r??,RxHand Original
img_2657.jpg,Itokine 50,RxHand Original
img_364.jpg,Ansilou,RxHand Original
img_2453.jpg,high,RxHand Original
img_3344.jpg,Napa,RxHand Original
img_9897.png,Filmet,Validation
img_353.jpg,Anitip,RxHand Original
img_8421.png,Metsina,Training
img_1690.jpg,Drop,RxHand Original
img_3754.jpg,nexe,RxHand Original
img_1576.jpg,diet,RxHand Original
img_3735.jpg,nexe,RxHand Original
img_6153.png,Metro,Testing
img_3910.jpg,norium,RxHand Original
img_4967.jpg,Tablet,RxHand Original
img_4961.jpg,Tablet,RxHand Original
img_728.jpg,Calboral,RxHand Original
img_3771.jpg,Nexe mups,RxHand Original
img_4109.jpg,Omeprazole,RxHand Original
img_1949.jpg,Esprazo,RxHand Original
img_539.jpg,Bilan,RxHand Original
img_7569.png,Exium,Training
img_245.jpg,Algin,RxHand Original
img_415.jpg,Arlin,RxHand Original
img_3634.jpg,neuroxen,RxHand Original
img_5705.png,Amodis,Testing
img_3721.jpg,nexe,RxHand Original
img_7611.png,Fenadin,Training
img_4591.jpg,Roxadex,RxHand Original
img_7352.png,Diflu,Training
img_319.jpg,Amitip,RxHand Original
img_5980.png,Fexo,Testing
img_2680.jpg,Keto,RxHand Original
img_909.jpg,Ceevit,RxHand Original
img_1423.jpg,Dexter,RxHand Original
img_5713.png,Atrizin,Testing
img_294.jpg,Ambrox,RxHand Original
img_4089.jpg,Omeprazole,RxHand Original
img_1290.jpg,Derolon,RxHand Original
img_9088.png,Rhinil,Training
img_2149.jpg,Finix,RxHand Original
img_735.jpg,calboral,RxHand Original
img_207.jpg,Algin,RxHand Original
img_9769.png,Dancel,Validation
img_3578.jpg,Neuro-B,RxHand Original
img_8296.png,Maxima,Training
img_4393.jpg,Rebe,RxHand Original
img_1594.jpg,diet,RxHand Original
img_7135.png,Candinil,Training
img_5796.png,Baclon,Testing
img_4199.jpg,p/c,RxHand Original
img_4304.jpg,Pripmmf,RxHand Original
img_4771.jpg,tab,RxHand Original
img_10057.png,Metro,Validation
img_7024.png,Beklo,Training
img_8355.png,Maxpro,Training
img_7918.png,Flexilax,Training
img_5477.jpg,windel plus,RxHand Original
img_2643.jpg,Inxo-A,RxHand Original
img_42.jpg,tab ostium,89
img_7101.png,Canazole,Training
img_2434.jpg,Hastaol,RxHand Original
img_3576.jpg,Neuro-B,RxHand Original
img_4222.jpg,Paloxi,RxHand Original
img_3843.jpg,Nexum,RxHand Original
img_217.jpg,Algin,RxHand Original
img_1686.jpg,Drop,RxHand Original
img_1799.jpg,emistat,RxHand Original
img_133.jpg,Actrapid,RxHand Original
img_1370.jpg,Dexter,RxHand Original
img_4458.jpg,Rex,RxHand Original
img_4818.jpg,Tab. cifotil,RxHand Original
img_1384.jpg,Dexter,RxHand Original
img_862.jpg,Capsule,RxHand Original
img_5278.jpg,VASCO,RxHand Original
img_688.jpg,Calbo-D,RxHand Original
img_6588.png,Amodis,Training
img_6393.png,Tamen,Testing
img_126.jpg,Actrafid,RxHand Original
img_3443.jpg,Nasal,RxHand Original
img_9545.png,Zithrin,Training
img_1348.jpg,Dexilend,RxHand Original
img_8684.png,Napa,Training
img_3285.jpg,Napa,RxHand Original
img_5843.png,Candinil,Testing
img_3487.jpg,Neumig,RxHand Original
img_332.jpg,Anadol,RxHand Original
img_376.jpg,Anustat,RxHand Original
img_944.jpg,ceevit,RxHand Original
img_2606.jpg,Injection,RxHand Original
img_1331.jpg,Devixil 0.5,RxHand Original
img_8015.png,Ketoral,Training
img_2330.jpg,Furocef,RxHand Original
img_7238.png,Conaz,Training
img_3981.jpg,Nufw,RxHand Original
img_4817.jpg,Tab. CEEVIX,RxHand Original
img_5397.jpg,voltalin,RxHand Original
img_5040.jpg,Terbi max,RxHand Original
img_7236.png,Conaz,Training
img_211.jpg,Algin,RxHand Original
img_3235.jpg,Namefan 750,RxHand Original
img_3517.jpg,Neuro B,RxHand Original
img_4066.jpg,Omeprazole,RxHand Original
img_9098.png,Rhinil,Training
img_7329.png,Diflu,Training
img_343.jpg,anadol,RxHand Original
img_687.jpg,Calbo-D,RxHand Original
img_8588.png,Montex,Training
img_5146.jpg,Torax,RxHand Original
img_2694.jpg,Ketorolac,RxHand Original
img_10118.png,Napa,Validation
img_9463.png,Trilock,Training
img_1231.jpg,D-cop,RxHand Original
img_5395.jpg,voltalin,RxHand Original
img_1848.jpg,epitra,RxHand Original
img_1863.jpg,Escilex,RxHand Original
img_1592.jpg,diet,RxHand Original
img_4499.jpg,Rofip,RxHand Original
img_3393.jpg,Napa extra,RxHand Original
img_1602.jpg,Dinovo,RxHand Original
img_2327.jpg,Fungidal,RxHand Original
img_7303.png,Denixil,Training
img_880.jpg,Capsule,RxHand Original
img_5266.jpg,Utromeg,RxHand Original
img_2618.jpg,Injection,RxHand Original
img_7975.png,Ketocon,Training
img_1162.jpg,Comficid,RxHand Original
img_6502.png,Ace,Training
img_8236.png,Lumona,Training
img_1460.jpg,Dexter,RxHand Original
img_4906.jpg,Tablet,RxHand Original
img_9845.png,Etizin,Validation
img_6824.png,Bacaid,Training
img_8846.png,Nizoder,Training
img_1193.jpg,Cortan,RxHand Original
img_10123.png,Napa,Validation
img_2950.jpg,Mesacol,RxHand Original
img_5491.jpg,Xinc,RxHand Original
img_5921.png,Esonix,Testing
img_9518.png,Vifas,Training
img_7264.png,Dancel,Training
img_1926.jpg,Esover,RxHand Original
img_7103.png,Canazole,Training
img_598.jpg,Biscor,RxHand Original
img_135.jpg,Actrapid,RxHand Original
img_5668.png,Aceta,Testing
img_6042.png,Flugal,Testing
img_89.jpg,bisleri,89
img_3007.jpg,mig,RxHand Original
img_9699.png,Bacmax,Validation
img_431.jpg,Arth A max,RxHand Original
img_3519.jpg,Neuro B,RxHand Original
img_300.jpg,amdocal,RxHand Original
img_2341.jpg,Fusil Plm,RxHand Original
img_10273.png,Rozith,Validation
img_4995.jpg,Tablet,RxHand Original
img_6795.png,Az,Training
img_9739.png,Candinil,Validation
img_6436.png,Vifas,Testing
img_3555.jpg,Neuro-B,RxHand Original
img_8665.png,Napa,Training
img_8909.png,Omastin,Training
img_553.jpg,Bilaxe,RxHand Original
img_9329.png,Tamen,Training
img_158.jpg,Aislof max,RxHand Original
img_1584.jpg,diet,RxHand Original
img_7724.png,Fexo,Training
img_754.jpg,Calboral Dx,RxHand Original
img_8661.png,Napa,Training
img_2890.jpg,Mecol,RxHand Original
img_3678.jpg,Nexe,RxHand Original
img_3730.jpg,nexe,RxHand Original
img_7325.png,Denixil,Training
img_5160.jpg,torax,RxHand Original
img_8621.png,Napa Extend,Training
img_2583.jpg,Injection,RxHand Original
img_8114.png,Ketozol,Training
img_8025.png,Ketoral,Training
img_7967.png,Flugal,Training
img_3072.jpg,m-lucas 10,RxHand Original
img_602.jpg,Biscor 5,RxHand Original
img_8708.png,Nexcap,Training
img_2237.jpg,Flugal,RxHand Original
img_7383.png,Dinafex,Training
img_9259.png,Rozith,Training
img_3945.jpg,normal,RxHand Original
img_3521.jpg,Neuro B,RxHand Original
img_7608.png,Fenadin,Training
img_379.jpg,Amitip,RxHand Original
img_5290.jpg,vasco,RxHand Original
img_352.jpg,Angilock,RxHand Original
img_5586.jpg,Xyril,RxHand Original
img_6058.png,Ketoral,Testing
img_1847.jpg,epitra,RxHand Original
img_6312.png,Provair,Testing
img_8443.png,Metsina,Training
img_1255.jpg,Delanix,RxHand Original
img_2155.jpg,Fixcef,RxHand Original
img_4827.jpg,Tab. Etorx,RxHand Original
img_1696.jpg,Duloxen,RxHand Original
img_6918.png,Baclofen,Training
img_9289.png,Sergel,Training
img_9853.png,Exium,Validation
img_190.jpg,Alcet,RxHand Original
img_2412.jpg,Glymed,RxHand Original
img_1427.jpg,Dexter,RxHand Original
img_8349.png,Maxpro,Training
img_6285.png,Omastin,Testing
img_3079.jpg,mofigut,RxHand Original
img_6943.png,Baclon,Training
img_6119.png,M-Kast,Testing
img_7804.png,Fixal,Training
img_5437.jpg,Vonocab,RxHand Original
img_2664.jpg,k2cal,RxHand Original
img_8447.png,Metsina,Training
img_3870.jpg,Nexum Mups,RxHand Original
img_7824.png,Flamyd,Training
img_7977.png,Ketocon,Training
img_5787.png,Baclofen,Testing
img_3290.jpg,Napa,RxHand Original
img_9369.png,Telfast,Training
img_7033.png,Beklo,Training
img_7739.png,Filmet,Training
img_3844.jpg,Nexum,RxHand Original
img_9573.png,Aceta,Validation
img_2123.jpg,filmef,RxHand Original
img_650.jpg,Brezofil,RxHand Original
img_3872.jpg,Nexum mups 20,RxHand Original
img_2970.jpg,Metronidazole,RxHand Original
img_5222.jpg,Tryptin,RxHand Original
img_4837.jpg,Tab. Naprox,RxHand Original
img_8774.png,Nidazyl,Training
img_3351.jpg,Napa,RxHand Original
img_2234.jpg,Flugal,RxHand Original
img_2206.jpg,Flenex Dew,RxHand Original
img_1558.jpg,Diet,RxHand Original
img_3582.jpg,Neuro-B,RxHand Original
img_2866.jpg,Maxpro,RxHand Original
img_7909.png,Flexilax,Training
img_9838.png,Etizin,Validation
img_5816.png,Beklo,Testing
img_7597.png,Exium,Training
img_318.jpg,Amitip,RxHand Original
img_7404.png,Dinafex,Training
img_4533.jpg,Rolac,RxHand Original
img_5926.png,Esonix,Testing
img_4442.jpg,Resfazit,RxHand Original
img_8981.png,Progut,Training
img_5649.jpg,Zymat Pro,RxHand Original
img_7709.png,Fexo,Training
img_7489.png,Esoral,Training
img_62.jpg,tonoflox,89
img_7742.png,Filmet,Training
img_5492.jpg,Xinc,RxHand Original
img_4383.jpg,Ratinol Forte,RxHand Original
